group_sha256,representative,id,selected_unique
8430be3182e407e04c9f0e33d0d97dfad235e9f7f2770d91f0d50c14e6b8e8a2,14-1323,14-1323,True
e9dec8468e01b1074ebed01d0c8b36aae750ff165619bc12ecd3017806557e3d,12-312,12-312,True
f9d6f209ca28ddb11848ee142c4e56a60cd595b42b5f17025ef48d97766372db,12-532,12-532,True
6080230290baa670411a5f29d6ce2a523d5c158792820d71a9857bbe6fdddd48,14-1044,14-1044,True
ede0b6814fb2d29af3d88df69dc75aea8dad23784da5920d7470377d7f6e3fd8,11-594,11-594,True
92d4677c0003734177372c0edc20dc6930364e71ef59a6803a2b72d5e760a109,11-8,11-8,True
3bd3efd733c2c2d75087cff6b2424174b5cb172c515265066030cdb681bdcc65,11-134,11-134,True
9185d9f035444cdfe162f4158085a6308b155512e6f3d3bfd568f8c36231a618,12-261,12-261,True
77d1f0b0fa370ad89206ccea1c46173704a1d1fe390abe24c05d1ca3294eb4d4,12-603,12-603,True
e884a60aa24934e6a6476b1dd19467b75fb02a773830f3809b19095ceb420489,12-87,12-87,True
f7291a4151f1e2474ccf705efcb1b440ccff383cba271bc6aff108e4e65fa258,12-623,12-623,True
6fd8495784064d61973327486995b87352db609cdb7441bef3706739788518df,12-1035,12-1035,True
7c2022aa4449f9946979f978c5cb8e5242d57c280c853f8da58bb432533da720,11-426,11-426,True
79a8a692c5cac054b26a15164a37869baaaa7eded7ac677992184a07befc40df,14-558,14-558,True
d372e4dd91bbd46bff5bd463adf4613c553da47ed6a62ea6d26e8af6dfc08fbc,12-892,12-892,True
cd2cd6da79e546fd842bc3543c3164a1d74cdeea7a965e584da9ebe55dd24fdf,14-937,14-937,True
d3d6ff6813664482f5492975b971494b30ce442f96b9885e4a3809c101721eb4,14-1283,14-1283,True
e601cb248407e3c9c5ff6a2fddb73dd62d8949616bdef867011379cb0a320868,13-581,13-581,True
60e0bf55d651da815941b732bc68042cf67357c1b65d41df5bc7b7cb1b6aef70,13-529,13-529,True
402dab0e0c18af3600b28533a2d05efd7e6619ddf3f281a6968d99aebd7eeeb0,14-360,14-360,True
2807965ff948bc3186c742773f386e5778b26b3e09bebf57ee0edb8e6e9080f6,10-526,10-526,True
14fa744ef68daa60f1cce0c95b86ce176e6f33a9571c1a88dab4df3e52d750b2,7-786,7-786,True
0039072dbcd86f578d448b3986b0567aee3b22b549ac101194d03a1eaabdf627,8-173,8-173,True
ccb5f39c94686e1cef8f01e0109090dc4d4da3f918d97186565b71731fbe0124,10-857,10-857,True
547237567b6e7d62977442c40871b828c986a8dda7622979b33fe021d8d199a5,14-719,14-719,True
0a18283d26be0de5071abb9fc554f839b31dfcabe1c3b4b14584863b330a981d,13-146,13-146,True
4b600426b1cb70a08c16ef3f3589f6d3fb68d345035bcc25dc3b8fb9daddc6be,14-1492,14-1492,True
44dead2197747cc8812798a3a2ca1dfbb743ac23bd91f67383ba7777b5e4ec5f,14-325,14-325,True
fdd8cab2151711498584c5879877a4ebae03faebb01338e30537a8ededdb7f94,14-1354,14-1354,True
030eeb9cae9883c6940c29079123868031a3740358d469ca624a8830d3e5406b,14-910,14-910,True
f3154bb5a7bf3c83c425fe7e9d816732f8614201c17e3eb31b645e98f817ed4a,14-822,14-822,True
7fe527099f8469c2da89fc54753e0abe5fc03d0512ab9028a20727aacc30e166,14-462,14-462,True
bbbf1af0f424882510808c336962025d9cafe0b54bc6279d9c9e12130b454d80,14-874,14-874,True
09b9cc36e722a734789c16345d687d2a89ec80879e677c73c55916b6c32d9119,14-1358,14-1358,True
69e5c7f15a2d6ac8673d2980ca394ebc27dedbe2f360f9b459bb75b2d03bebc2,12-526,12-526,True
d5af555fd9977e6a6050fd462c764968efc863c065f3a8a872db838e3b8ed92e,14-42,14-42,True
abd98a567679ec07dd85b3f9de950cefd6b2c42a35b3eb9551dd0a556dffc0e1,11-129,11-129,True
37d78663414cb0743ff8ba8ea33f3daabdfa5a3bd7f1a4f5f0c7e498bde6fc3b,12-635,12-635,True
0eca8f9dda432e6d7688f2e3af09580cbb946f60d813ebe9732e044f8b4447ff,121,121,True
90dfc2e4de4549f2f1a3be1b48f84a29a5a077b0f68001a7bf29a83e1a073193,105,105,True
e833beebd1bef24ba6544021ade2f5fa637843a42b187090472a367a47a69ed0,11-321,11-321,True
df8878626203b1e5028d82ba2545f590e34fd8c694e41f76def081c6823669cc,10-976,10-976,True
96ce9c264e1db6c004b3dcf119833b028adec891cb989fae8a289daebc1e1cae,332,332,True
597aadb61bc13c77abfa95edc39b54139963543e61b148a3dfe958ed9da7dbd2,14-674,14-674,True
e0b23b692bf14cd98da8968a012ac35ca76340c6bb04f1b9450a076672e8cfd9,14-858,14-858,True
e0b65e920d62a69234cf17fab82ecd5e0adbbfb4ddb51b7f06c78a8ee65a2f72,11-464,11-464,True
e2a63c46e68b1a118278502ac01eac66bd5566c77ed275305adb9d3a4a54536e,7-224,7-224,True
cb7a4de5a35daafcc1cd116b510eb4caf7b9202ed2e5c4243cc997350c7f66da,11-52,11-52,True
707204f34567f1d991a8ac7dc0c87cf8f1414fe611054d6ccb39102f071dd6ca,13-674,13-674,True
df27b9d4367637f74e853e0e39393ce29255e879aa008603b35f0167ce479bf5,14-656,14-656,True
61ca96db9e1121c7e813a24cf65595074afe3a4065c007465532e8ec6be16c1c,14-1302,14-1302,True
cc13851b0c4656556839dff7bee54b57ea70761337cd5e00e33ac042950a935d,11-212,11-212,True
3b6b16acb4271757e79006e75daad60446d619eb4f05e2563938da1703348c85,9-170,9-170,True
a9d379b15603e9e99e3cec847ca70e29110f0813d6264f37f2e9a00f581fa27b,11-118,11-118,True
ed55c595bb5524b35bba5d63686e7d68162d565961c694df9c2203c5e689dbb1,11-421,11-421,True
b924ef881d07bc6c8c367fc2f40a2f0425756845e365a72aa9a1cdb4a25b07e5,11-399,11-399,True
6079fa1b5e297d9e029d90add2f82ced5302e0398a77d3e83257383833beb620,11-161,11-161,True
9c8f61a3cbc080e4ee6d5407adb1501f66bd52a08e7a36bcee577786e1b4ed0e,12-690,12-690,True
9d8d7c4f1f2f76917754d4d882f839f29f07bcf4f0d7609b26cd9069ca57ea2c,11-477,11-477,True
5be95e9b1fd583a687b7c6e21eb28af06a562e9642da2b2453483e7ab9d2f2e6,8-21,8-21,True
cd20395aeb4188da9ee5acdb24bedc51f5539d383d2c12597173043b16f571bb,11-325,11-325,True
d1e1651e27909f2f65043ecc78d59270e8a771aa50ba23ee17c5dc8ff4afa3c8,13-697,13-697,True
3593158204dd2a33de105a5dccd3f46874a082becfd1f5c0f5187f1fb7ff2fad,11-204,11-204,True
0def6414b46261e0676bae907e39bb498c8749d07ce5fbd960644623bbdf1c2d,11-621,11-621,True
28cfc9466c218a2b477803cb1b2e454816e2cff94405ecf2db4e582edbb1bc73,11-332,11-332,True
a6871210cacfa942f593176fe0675d6c1fcbfc8c33a98db5514390b1d51a6c2b,12-906,12-906,True
815f5f6ed9bd97d418d3f9ef930652fdaf013fc4fa2fe872b68a9e3be5fca8e0,14-1505,14-1505,True
06f44b185170bc4c3734fe52ead29ac890443b6d62706eabdbf8ed6e43c033f9,12-683,12-683,True
e54e7397cc2f330a5cd2356338c5ed9ababbb06b85f5455c5e991b1c384ae816,11-469,11-469,True
bda606c785ff4ddfd691b438536d001e14f581b380ed7697c3dcaa14e6237aa5,12-667,12-667,True
083ce48e063d86ea228128860abf3ea3d0e6e4e8748bf18ccc4eccb6077143ed,12-290,12-290,True
6e89207119e0618435ec34df78fcf52b8f78276a1e803e344b092a2874931721,12-986,12-986,True
5e77bbe794a3b9f13f0b5a151357e19b6cc2ae43d78b82e4a0b2de59e646999a,12-148,12-148,True
1a02a253d489d84b8fdba9d306586b2c68b9b4684d2597c209ae6c46ff899c90,12-189,12-189,True
e5cfc8eb3a0d3cfe2b9de82c20eb071c2facd0fe222c9f5189301c5435d42a07,12-253,12-253,True
d234d92e2719ec6d1e434e1982fae100ea319cc244eab56d854c550cb70cb1be,14-377,14-377,True
57485572e6f769da0a30fcb91bafec45a9bf9ec9b9c5acc4b29078aed49a652a,12-194,12-194,True
c1de6001016fe59cabb44b63352149d9819fc2693c4b468c590dae1c6069a4a5,14-540,14-540,True
86d87ea077a34048c05a74651c1c765bbbc52f2670c97d4aa0264f9fb1f2672a,14-79,14-79,True
e97bd015d5575934827f34981a777cbbc5a652d310a66d1664c6862a1daaabbf,12-237,12-237,True
68800d8b9afd8214b45532901aeb2c215331eb51d51a856e0fdaee0dfcbd992b,11-634,11-634,True
231eac5f421e377b68751a272bbfa34cd34cbc347f074b0343f3ff2eb445fff4,401,401,True
b74120b7cb4457a9b18d3b5aabdfffb60642e03a246aa5a93711dd6f12923cf6,12-1068,12-1068,True
d06e7f9b895f93adc1131f64080876e789ad58a74293f491d1ea75f235b60e35,11-271,11-271,True
c20db4d99054f47c2aef869b71d9d78277628a24001b95aa51e2a01a910a4c2b,11-374,11-374,True
c884b742dcaa820c3cdc989d204aaf36cad26bdb251728ee34f19cd2bb76b183,12-157,12-157,True
32274024ddc7accc8bad79e22f0ec799a4b0f56f9a6b089e42bf71f16c9d45df,12-989,12-989,True
e296e017be78f2ffa777a9aae04b9003d6eb604990b67cd3e8990147041969a5,12-600,12-600,True
68266780feb072b792baccfdd9303f89db7e3a07fc12a01a67732f7647628633,12-346,12-346,True
a7ed9bce7e10d70a44697bb40687d9454c7d423a9f1bd434ccd5e5c298d2ed10,11-343,11-343,True
52733a7f22c5026552631bf5881c22414ebc1877fa080d09a37928995b2a3b69,12-340,12-340,True
02352d5494f59973574953dfaf5400899398ed0e94b784d8edab37debb3b5a68,13-156,13-156,True
a848bcbae72f36b9881074504adac7f06c2cce9d36a456f61639406a83e5fe7a,11-177,11-177,True
92e471adf331fe6c89a46377caba4816abda40c7bc05e3df166d8d9149410ece,10-289,10-289,True
8a6dddc0c6c020295728f8b93c80acb603c5c74d139423246233bf71fe38715f,12-50,12-50,True
cd15542d31c942ba01dfec6e85d589ef83f1b519430fa29739868d60c1734b41,11-210,11-210,True
ad1a143bc1854b2678e8586e8d6104f7f8cd7f83947543ad7653ab17cbfcfb19,10-614,10-614,True
3d41d9735e8f2e1bcc433d0060f77da38e57b581dc86c65218c9685e6826f529,11-151,11-151,True
dda6269b3f5dafaadc302a1020f3cd785526d88ba8ff3b626c4110ff56c2810d,11-703,11-703,True
d301cedffc32261daca301a9dc18da310735870bf0be4432127634a416ad1c08,12-1059,12-1059,True
687055abc6d7b03eb1e138e414a0da7518481cbc606f48ac1317411cd024b8b9,11-528,11-528,True
ba9357597fd866b509103154c22073d781f372ac4ab0bdaa4091a27bfa67ce78,11-124,11-124,True
6661be3d01dea9e957fbbf67fd0ccf56ef992d7801c7f2e34af8e797021a8920,11-424,11-424,True
c1fbb4702aa5745bb2199b69f3cbecdf63141f9a51e6379f51c736b6af910aa0,12-331,12-331,True
88cffc510edeef7e75f940d7886c4c05a842264a272501e0a1b848898377367f,11-604,11-604,True
434cf07d93a4c8f6e2e616c129e71c4e07625ed2a6ba3ccd2089111b64dc7351,14-268,14-268,True
30195d8191567bad78033748f29c5f10c18ea66626bd183895395651e970c005,11-531,11-531,True
3d40e13a512d980c1130d635bd5a1a32783c7484e5a8224df502955b87c1148f,12-758,12-758,True
803dea9212e109bcb0e39ee1f187e8f8e9e34ee828e6427dbb4be1b893340f72,11-218,11-218,True
aa9ac0c85426484174606f3d24f55f2dfcdb17e23cadc4ae7b3ab5e9c8631eff,30,30,True
72215281eb5377a8459c59ca792b8cf2456f4198af83531db065bbd175a93c01,13-647,13-647,True
89756d82c1667d4ed50b6dfd49c053d9c5a05ccac63dd753e97eb9d57f8e682a,9-191,9-191,True
f72eb97220ae0e01379a800d992583c9b4fc772aa4852d4d7e7111bcab13d3f6,11-330,11-330,True
bb550b02be80a16f85cc61419beb8ca64fc82ee647668935e5bc721a3aad7a34,12-1203,12-1203,True
9ec223d8ea8e10d0ae5b8ce6aae892ad37c4aad6450a9ad813065170fdfb40e3,14-925,14-925,True
ed97b78ca73c341ae51eca9794e6d4f97c0a5a43f0b509dc2d60850d2d9f6229,13-28,13-28,True
866afaa12ff4b995756fe70f480482211184e8a67a5f526b5c235c76d11dcbc5,13-967,13-967,True
9f9caacaa911e4c4d3aba1c0acce6cc57e6530ddc4de33068ba9c73aeb9ff319,11-734,11-734,True
39d03060c8105830e6e611c981d529be420f785064de22dfe60c104ad7c80e1e,13-583,13-583,True
2df43513a347eb401bf4994a15bb9d9cf82b7c5662c4561fb49d374a8eccf897,13-949,13-949,True
c453dc78941e7b0f6e3993e091c199c83b6a64065c30bb92e6ee613843ca1933,14-1421,14-1421,True
713c91815b12ea9074029a3b0c5187b11d22ad3d67b8111ad3cfe1c5a45f1d51,11-191,11-191,True
f7cbbca633af956a185feb56c4cba44e7beccef6e4c0cea97a28c9428f70e09d,14-939,14-939,True
77f1175135a086ef689b78e4117a5b83a50cce9093f29c85c80cd3516fe46695,10-1208,10-1208,True
de7e9ff11a91d018aa8ee2728e3443a8e69962c35db12f8fd5fa62c0d2546b25,11-9,11-9,True
5ad0ba48bf5b318ce92abcbaa8510efbbea701f3231cf81c227fa8424551488c,11-329,11-329,True
e88f73a4c70f605ef10a93da64f7af72bd33b55cb4962aee0649da782d5528ff,9-1068,9-1068,True
4acd69f8c42d60bfbe9138b1c97e861bd3f31061e435c016b51da1eb299b39cd,14-1214,14-1214,True
6fe6e122659571e43f48e28d6c75f6551fe5545331f0457a5076880a321e46bf,10-667,10-667,True
3b1220b3b420aaff23b59bdb3b3712db7145aaf1c43918afdd8e8a749e97c225,9-787,9-787,True
39bc44517d20aa4c32bf73a6d98a6a0e669569eca8e21778338b69dab9b0e7cc,13-120,13-120,True
9c92b7c5b0bc4e07d4dd0d52aef0f9b31a2f0dd578c4e52f1b61c363f75524d8,12-145,12-145,True
c4b6c1f2f778a2d4b7afbdf582af4482a7a2c9a64c8b875a1c5019cc16e97e64,9-725,9-725,True
c18c0efe46314877e50995f46e231e8dd32769cbf84e2c1de1dcdd6b3aa67bdc,9-1128,9-1128,True
f1bb4950c64a24696d3b03037aed8525ed13093dd5847e437f49d97fe09ffe72,9-444,9-444,True
8eb393ec1be10111a829e08244ee543091ee36d976e57fbc859251daa3cfe9cf,12-668,12-668,True
8568e9c2852d3492d44d55ce53c59f5805e3134f05883f15bc81b7c9f75d64c1,14-1052,14-1052,True
7b2e88cb8d45ba66a204b4be612b5d6e2060fdf13290d50363b9e98edb0b9b9f,13-609,13-609,True
8d203bf56bd3bc0632712e1772cc95d1a7211b031d32e6f554143cc66ad24712,14-483,14-483,True
0f6ff32a1230b9d78471ccdd0aa38fc36a853031d1355c1e3fc5f1d08d388457,11-450,11-450,True
dfaf9fe4a2f191cc194a00a012c65d8ffe04ee63ef502b9afaa86ba8009cf9aa,12-866,12-866,True
0fd12b523d9c11e7df9d56ea8c25e3a4ebcc6b8f112a4db20d9e9f544c0030a4,13-343,13-343,True
d50834ff0517278227e2c3be579ca99f83bf2cd9f2485159f1587c2f6d62697d,1591,1591,True
8b2a772777b142e94ffc64e2bd95db7ae291bfab954bc3cc0c494c61091d7e68,12-375,12-375,True
aec89c943f248f33ec138a43d696307885cc2f33693b9ab15cfa2f15968d49b2,14-323,14-323,True
626336f05b547a628c03c1e775a60452cfa51872222c1a692f373e3da90ed8bb,13-502,13-502,True
cd283b90bcadd1ae32421a5b38bba7fc62d2793b68b8fc3df8d874bdadf38187,8-50,8-50,True
d6c2c399bfcfe7355bfdae6d31e058a07845c976f2347b12cec3c5e1096a498f,13-239,13-239,True
89b3add92acf530e8ee3bba712bad21f6ff5cb9386c087201141e374c775a627,14-552,14-552,True
a8e8d05c9c8cf3984e4550f6c42f8a9d23bf2a8b73672ad703eb611b55c95279,11-489,11-489,True
69d028405a0a58d213a8d3d1a9583d3151cb79c71638ae841ee3d51f641a1ae7,14-1309,14-1309,True
e7a34ab81916f0722ee8452080208421066f1fdb26cb448f866df876477a84cf,13-105,13-105,True
8ad59c1315ffd217050768c2c32cbf9207708fb9e1948306594f906bed3b66ed,10-395,10-395,True
1bd7f973288d1e20e4d2901a00347a6749704ac2051dff35294563a7f3cebbcd,14-809,14-809,True
159db1c2322d84d661a11676fe748ccdba52782e2869cd234bc45e623ad10dda,11-25,11-25,True
697fd10d6c4f9a0952ba27bed37b9dc61a58bfb83a09fddadcb9e2f09631c6d6,13-222,13-222,True
0ba50cb658f01b861881f6f71a554e314f0dbe6e4eed8fd8c6874df6911cd55c,13-207,13-207,True
8aabc5998ae6df5c7241236af967b3443c44bd714ab6ac4a813d921730e364ce,10-404,10-404,True
af12c12ef4de3c3f32e4274c6ca8919018a5cfdc1fdd22f6eafc6d6bb290abea,11-132,11-132,True
c0fbf923138cdc6051a43d4f6b8550d1eb9de4c7a4d9ff01531a9125dbc43084,13-419,13-419,True
8343946dc03271b086576ee286f1762bcc99efdbfca7dedcd238a081fd509ccc,14-1371,14-1371,True
51e8d958f96b812077bbbacdc7ee8d13f6251527189c2ba60708996103333817,13-1050,13-1050,True
b8f8f8ab7c7538579ff04a37bd719aa7a91753bc399c49e7429a97767b8b59ce,9-959,9-959,True
2e073eeff986999532f6a6b71c642d722ab0933418ec9be75dfa7914eb737fba,183,183,True
7f46e2a7d099ab9b983b1491597590b43c04089adb48ed642079af3895aae43c,14-1006,14-1006,True
0deeec45037588bfbbbea85a0381a8985a78424e07adb052246eed1129727fbc,11-243,11-243,True
7c1ea82d93908e4897f07ac1a44a1f777eb8b79bbb59b05a68a321ee4dc7265a,12-799,12-799,True
c2465ab3d88aa3841fbb3611f3fee36cba390657d6024811f7979d1c598676ea,13-430,13-430,True
818bb606a4d319d7aa2d2ce6d4214dfdbb5b311a55bf645f0247792d2c46244c,14-694,14-694,True
9af2ad323a507e76cce2b8b45284a032f43642bdd42e97a7a37cc4e447349966,14-1444,14-1444,True
9b85471b00a05c30c54dbf6f0c7a5bde5aa80dc70bf2911dd24bffc7fc0cedf6,14-1180,14-1180,True
89944bbcb52a516531b29c21fe2160a42947e1554575fc80b484e97618567424,14-295,14-295,True
fdf57c8848ab4be65cc2d260693a33d4792d3c4f53dc36b05af3a3c9ce82ba1d,14-1207,14-1207,True
0cc4682ce17d45085fd8d69e60095a811333249b4de36626bbee14597456e086,7-1136,7-1136,True
955162b880cd6206d9cd214a14a6ccb643c0592e77759bc02479fe2e348d8eae,11-545,11-545,True
9231d554258be074eaabffc05b982ec8e825030fc7ecf52b1653fc046808d576,12-1141,12-1141,True
c5194cfd49911b8c6070b29d56339dd95e209badda08c61585c7626765784283,14-346,14-346,True
ebfb4b8a0d06890b29e76e4ddb3f2f52cf9ac8be66f414137f20e6d171fb66b0,14-620,14-620,True
edf016a978a40686a01152904a556ee62535457c9defc8e912097e105172861d,11-497,11-497,True
5e250554628f641bbe3131ea06f374cd105abb4f4e93ab109772c69bd058ffe5,9-625,9-625,True
0b098b32a0c60b4ab0f64e001e8bf0a4a42f67866aead50769d83ab93c8145ca,14-166,14-166,True
ff53a53eaa95a3f08fefe81caf3eb403222eb149f1b30ded46eaeb05b423aa70,11-740,11-740,True
b33daa86574ae0352e42db4fd0fa03e1571917d6e3e8d74a29fbf61ffd735929,9-83,9-83,True
6ec215ae08461ef3723759b079deba6762a3bc3a7e5e31bbc9428952e70221b6,11-241,11-241,True
ff6a4633294c5752adabd30dc6c00433f5ba5b238c6f2bf267c3979f6b1f41d1,12-33,12-33,True
30853f96d10da4f83ace26b245055ff5f46440fab1f05cf39c3638b41a1c343a,13-860,13-860,True
cb87faf9c1fce8207f4be73c52ecea546d41c57a0d95d570ea42762a7dbe69c1,750,750,True
fd744850092ad8da127da388347673c4c5b8092af1169c9f6687890c2abf5df7,14-1231,14-1231,True
ce4ef6cbf1ed3b01a1361e16779c94b886590d1c35fedbdbd1a619faa7149f8a,14-982,14-982,True
fa1c1b2d50c68a73ca45af7c9f6903aea591d11170187fbc555a7238f019f014,11-602,11-602,True
aee15316539709dc76e622845dc2b8ec9589075ca304f28a9452be6a5a4be353,9-1074,9-1074,True
a25b057577a898d2e030b06cba9de71ebe1aa8562d47136b95e46f1dcf953a36,12-891,12-891,True
57503cd2224000392004f943954b5d8b511fec45bae25f89be653952b80e6f5e,14-862,14-862,True
9f2b9be50d19b8f63769d416e2c077cbb6933b21b6e17dd1da7cbc516b279ec1,12-1022,12-1022,True
4f6ffdc6e6a6cc3295ec6d24677323b4149799d2db46965e268b3199772d11af,1337,1337,True
464bb9fbc779f6e7712d2e0e7537a380fee23111f3cd1053df4f26c03e7f11d3,14-366,14-366,True
575bbe5f3f80ba5bcbc03987197494d392dee017e007762c480cabb821f3e7af,11-383,11-383,True
ff23a8b5f9b723536af5e76923d21ec0f5cd54c3418db3c10a34f6f0d4d14f5f,14-1490,14-1490,True
e244fc57ab5490cebfbb6bdd16834436a6c2d1e1ed19586c646034879bf91ad1,12-733,12-733,True
3aefa6a600491ea5268a3ef7532af7b3f1279bd793b4827b6be4f487e4b35f61,11-184,11-184,True
b3c81f8910a4e026f0c4a5a406e51bb4f353585ec306b8209b367dc171ca9211,12-1143,12-1143,True
83ed8d86280369f5d101ce8914fdff88315e3c08e948bb972ff81496cb7cc0c7,14-1175,14-1175,True
90d7bbe686fabd0cb7701d3e8d87cf97e0d10f33e30a04d37a498a167c1e3548,11-575,11-575,True
cf95f742330ad878c8eb5a39d3ed66de3a859990db100e131df833ab4b84b3d5,1875,1875,True
648388fc9080bc66dd468fcad7bafd97e9309a644bcad3c32adf3ef44c7587b0,11-447,11-447,True
16925d22bffb7117d5cb585c93b4b9deffc73c1c1a47ab0e26d99df070f71bb9,11-1,11-1,True
dce46a7ec25f06693c8d97d7a566415021505b960b6bbb95e4f91d3d970a2fe0,12-265,12-265,True
76360ccd625200c52f59bda27eed3c74d7437b8b490d76c0982e6ce0b7e87047,14-1013,14-1013,True
d6911ac754bf307e5ff0d7e5ab8b764ce0b005cd835aac30cbee4392b8455d92,10-855,10-855,True
453272032048319cb87577a50328159552631503796d0844949b9ea36c57c6a8,11-588,11-588,True
8c0b587e3900f9298d219a3d1be4b4ef01f262b89e4949a86a902e9691d62d6b,13-461,13-461,True
64902ecc439a6ca44ce98e9d447fedca3d24661c56cf66aa592150a208d45800,12-292,12-292,True
38ba0249eab82cc066314e7900aa737e44407d054d447600a16c16ac854de371,12-596,12-596,True
3740507d1539858fe0f31fcdfee39c33959461c3aedabcd0ac0b6bc9f2bc8da4,14-452,14-452,True
2afcf819f2688771e39f78f4cf1f603e64cf9126a188189191fdb4b56159892e,14-449,14-449,True
2bfe2b6134e74fef6acb83f41dc408fef0d2d366d400c81a381d3caa3ef1e1ba,13-465,13-465,True
3329e95d524952fe8c5df4ab8c3ea1256172e425782d1ee408525ebaec29f566,14-614,14-614,True
7877089909998a3849f9b5e4bd9832d28bad93d8a53da66a1547b5392f05b2e7,14-725,14-725,True
8e02d71482995d5a37815bb2d3b3321543a73c2fae4c4d505a8ea1d24cce17d1,14-763,14-763,True
e28a85e4fce5010834349232bae14936e829bbe053c80420e09659204801bb2b,14-1347,14-1347,True
1e824ce1413c2c955e5c84cb46621c3bb5fb1ab67801a36a7ab322e1b1261b11,14-970,14-970,True
fde01fa41f6be75c2206b3c84005b05c1dc87f703e7a221959a042ba9de295b1,14-891,14-891,True
ee882ed43b7c40976c5ed3ea23c63aa8c74013b2ad2c951a049e68687d2fe60c,12-67,12-67,True
36a6a2c9bdaa20e8e7ede25af9b761b8781f110572375ec7ddb4353340c1b754,11-363,11-363,True
2cdd9c13d9d5bacd0ca30b750f34173d1c335dbe4abdd7d42b975ff18a74cd95,12-705,12-705,True
3ab6721008366362e16a8f6863f8b3c83c8d50af1244aac05a15d2c21d498834,14-966,14-966,True
6dfbbb8c920b560dae49e922ad96c2c38a327b05984a48eadb50c5a3bbf2635b,14-101,14-101,True
f00e7c42af17a7d7b5775012cf3e447602591c5302f7d188c7a6f9948dd9f6cc,14-1119,14-1119,True
251b8412918a34629d13226777edede93c1ef79ef9f376ad3df683cc5b0210c0,12-752,12-752,True
8b95583e146b72474ef4eb3b91a05ddd2a7bd067b45fada062b94fbe17dd8306,12-1114,12-1114,True
d361abb015b6c850d3074a2f0e344a04bf476e46797a93fd21d3ae862b651d13,11-94,11-94,True
0279b470e9d1b5fc9a4c7bc3aa9ca4f352a3f8c420684c78899e38f88e2845ab,11-30,11-30,True
551cf749a4a6057bf3723869109b4f1e9ec61c5de72ca7c776c5ab14b6a39017,11-226,11-226,True
12801161ee274780be100bb7a31b4a3b21fd66c9f0c9b0a262267f9b014b318f,13-315,13-315,True
d18023447f6912ac3fe543ab121476f13908ea0bbfc9346fbe1329eda3e675b4,14-198,14-198,True
6dab0b0f3cf30ec6e3c7f0aca43badc2bdd5da628d59a32b008ed579825edc52,7-261,7-261,True
8c2944727a1a4f2318dd5f5f383eee7c975c40d58fbbe0199a2628a7d6a3fb52,7-474,7-474,True
a4a30e859486640f6684d0b677aed1529efd655e60d81597d0e9814c7db2ea20,9-76,9-76,True
4384512d0c8780aad11b5a731cff07113aa4f35dba702cf459233e2e43c974c8,12-103,12-103,True
a1af095b14f9cd9ab0ddcb1590d5d4c7c77fe32ca216564ce55ac7c1a95725e3,14-43,14-43,True
9208222688e0e2e3f7bbcb0a615812276dc846a980e63886559e8f236f8df9df,13-1058,13-1058,True
d8a489de05c9e8691621bcc8a808f5cbc3c8606cdb89f5ac4c77dc1510cc6f1a,791,791,True
f2d21d3d7d97907377112584d2de826080687dc664fb76acd8ed41799ed3b633,13-435,13-435,True
8124e89e3e9e8e5f996e35bd9615bc5e05376cfa72c8521f4a58f551e8b0800b,12-464,12-464,True
92a1d09ae19a2a2b293f54a661be044ac187d07054da1f487624c2bc1caecedf,13-610,13-610,True
8032cdc4df08c136d33fe34bd532ceaed25ba8f9f4b65ff3deec439cec716fcd,14-1281,14-1281,True
ba924356e1a4501e6189cf6e9e5813f141c313a4955c2435bd7cf045baf959f7,12-935,12-935,True
408e4fd93a7b6be0c7409f78d3f96ec535323cfcb6df2143899344ad0e7a1aa5,12-589,12-589,True
b2166a3f12a2930df582f20bc407152dfdb804c83cfb1405143bf4bce21a6d4f,14-944,14-944,True
51bc0f52d6ca3fddd5c02c9832b63dbb0ed448868999d65ec406c6624c6aece6,14-712,14-712,True
9be7d7794cac397edeb66003932f78f66b70815c9d6519909618f37dddd44090,1936,1936,True
7aa59ab28cd554e135ce52d7028704bcccfa040e2344fe386526650057a09e78,9-541,9-541,True
910fddb03a18360f6ebf28228c43595bb915c17056fdb2c0b0b1ec35f1b35a64,14-1143,14-1143,True
d63e1e0b2ca8f0b0b37e78675ae6d3d8212ba1a2d6a8851f3ab8576fa4397492,13-440,13-440,True
98346666dc203e946e5935510d3d28fb4d0904d1118fe8fcaafecd82a885a6ef,10-60,10-60,True
82026a51887d79ec29f0902720fd5cb88c1dbb4fddda3cb0c01439245e6ea072,13-482,13-482,True
c63f164967da63ae7162128736cb0ccd335b36b0e1199b05bbafafa10ced0612,77,77,True
841adbf01550cbcbf010ee5ad40a8023bd3d5f3ffbddc3172816177de0542b21,12-1073,12-1073,True
e675e3bf9544074a751c8a0b555dbf62e395ec3976e09d46a973bbe13efae1bf,12-432,12-432,True
39d4fe0833dc63ed411811c789983b44fe919fd5ff3f871ea3e012ed47e9ca9a,8-117,8-117,True
499a294d18fd0f6b935bb1e21a289ba057adaa6493cdb898627bb9c7de84bfde,8-83,8-83,True
6787ef98a7667398e2cf107135765ecc26810e6461f7661dc6b6183bf777bef6,12-228,12-228,True
53a92460064dc7a6b8f132cc2d3aed892bcd54a0131f4ec4c4eec99146579e88,14-651,14-651,True
9efa5a05c19ebec435985e0d23f09381dcf1c03ac968e92568f17c0ebd7abc89,13-380,13-380,True
