pair,dataset,id,row,fold,path,sha256,dimension,dtype,config_sha256
large,obqa,12-266,1111,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01111.npz,55680fcfadce34d626b34fbf30dc67916ae37bb8ee395d5da15f0b8b12d5e7a1,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-267,1112,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01112.npz,c0de1e0775e1d7f7e7e6b0045704885e79beb34e8ddf77a0b936c99eda4b9f50,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-303,1131,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01131.npz,3bfb73094e97e7b08a4e0d3f52f6269177f6ec295f56e33f1c71fc65a52bd0e3,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-309,1135,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01135.npz,6d7383b04d57e7a70f0c3e9b152fde562ca614fc7d4a7db5c46f8d63551c7cc0,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-316,1139,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01139.npz,b1b0e081644def359c244f2dff199c875e4ea03f05ef1878197e14ffdb304335,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-331,1149,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01149.npz,cbdb4f074f404d7f5fba649f9c71eff392b97ff93b21f2644e7b6a5b701de065,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-334,1151,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01151.npz,cdd8a1f515df0e968cf1a12d356892480c940da467272f3281bd480d5d397d29,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-338,1155,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01155.npz,baf5423895dec15c1c28397cba15ba1f7caa7baa15f14960050ccf5960cb3055,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-346,1160,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01160.npz,61c96731e0d12b5ae2703b5484458ac0d5ac243d3091d475b04109118d5d7a24,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-35,1162,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01162.npz,d14a0044c979cee9104cbe66f8732aee3c5bf6c94fc490a2dae978ce6b1263bd,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-353,1165,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01165.npz,cd0d4402e1d7fd5acacb311c42e0b55470998eb9385303bd21b6dae91a9de9fa,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-361,1171,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01171.npz,bc6a536c63c4737093794091b2824b89614b6f349531c69278fa9c7638135025,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-370,1175,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01175.npz,caac71356ff06f6dc34548d3c0d02f49715d467c45be6eb173b9033b93759830,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-373,1177,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01177.npz,e6ae430d210276b27c654a1c0c3a06a2d39e37d31c97f1fe68281466e1bce0b2,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-386,1186,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01186.npz,347aee508d96804abbc8d025fd9bb03b9ba4b552699c912e72de65183557251b,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-399,1194,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01194.npz,156f00d6173833f3c944db0a6f69ada3ddcad2db0c5ed3cd57b1ad3ee5ddffbc,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-400,1195,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01195.npz,fdae90e9cf6b6b4b6fe64e2dde57dd49472ace16ca4280be3737a977a21d23a9,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-407,1200,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01200.npz,2a69658e18b7a9b984db8e89b051af65018c42b2b38aee55be323354225e3471,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-418,1204,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01204.npz,4f1473ded3c227b8500f378a84fabcce0bb69a9a27f1ec5ed97ece0ba35b1cdf,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-437,1209,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01209.npz,36f63886e38e58ee839778be72496413ed97bc08b2749459e0c2b683c1b5deba,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-441,1212,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01212.npz,4dc3b4c40fddb3942a3ed7ec137bda8fe0e1e10f192389ed2f1dacc23c763367,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-445,1215,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01215.npz,13f748410eed428065868b3e66a8bc58a990c9546d059fe86626dc1ac4f0ad5a,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-464,1227,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01227.npz,8d25fae3067d32c937e6cc0d292e1ada800b7daaec6ad672d1ab934f1d8f2f8c,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-467,1229,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01229.npz,0bcdf04acfb68fef6b27d82c64b48c83a3aff6d63b294324037c0c1a88237a31,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-485,1238,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01238.npz,f21d84fc723ebc16a198564aa76ba4a0ce90d76ac33a45d455e1a4e684a40639,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-506,1249,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01249.npz,a9cb2dc8154066dc44b3634eec1eb3001b4c5573e6f730cdcb66542afd7a7020,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-515,1254,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01254.npz,d8de72d8947ab9b80eaf025b4e3395964f671d5ee9d1c735185cbbcff4c0ff80,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-52,1256,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01256.npz,297d54c1d739f9f098820da3d95560fbce7586e7d2c303a478ed73d3e48e1b37,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-537,1265,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01265.npz,7b306426da1ef86b1597d0418ec3fb823e999f86f6f675c61271ea0b2df93cfd,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-540,1266,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01266.npz,4a349f9e7a38570d36c58c80869d3c98a132584936e883c5e7c159cf7286eb16,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-544,1267,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01267.npz,54083a092edd89fffc654f29e18cfd2883ba10b03af4cc9a48421621f895577b,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-546,1268,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01268.npz,54456ab487b732383553294b9420e51720697b866816177278060b09469b7edb,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-562,1275,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01275.npz,bc152b3d334dc1d984fdf1697739b0cca95e317c798227a043f9044aff8d4fc5,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-575,1280,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01280.npz,c2bd65c4a842e155ed56fa8fc34d30b143ff1c4d44fb36e1a641e5a4c127ec39,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-590,1288,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01288.npz,3f5ef3932a3bba29ce4506e4ecd8829b447fb13183d7bf7b2d6fd6ca82c893ef,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-597,1293,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01293.npz,68f3f69f753faea82d97967ba4d7f535a8bb12aedc477fe384f868571705673d,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-598,1294,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01294.npz,75a9e132fc2445a9136ca9b813c859ce1987208b3db72a4dabc31615a5b98a85,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-627,1310,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01310.npz,ca4983a777314b37965dc088bf8f66bb944cd90f77d314c63216d3ecc5c93a5d,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-653,1331,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01331.npz,b6bffbe5209d46f7d967962083263fb2d262838e5bd97b513d2d2b641e304a1e,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-656,1334,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01334.npz,c4b08813f68153f55b7bdddfb733a326c980a6c85008fcd396847d24ca17ac6f,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-660,1338,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01338.npz,aff5027ef13e8910f9d4188ed4f5e8306d9f4e1cbe82822445e9f0a9589ec51c,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-664,1340,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01340.npz,185ae084fe9f784d2b78635ccf6ecb3c8b24da6b9250c261206d590dcb0c73f5,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-665,1341,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01341.npz,80c0266822bac2a49378a55c4580869f5ba64704e5f4cf3e50c28f4e73667e10,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-668,1344,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01344.npz,fec048f03acaf7dd6ac9db95a662140f70cfe99cf676cf1d1b119ee5071892c1,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-673,1348,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01348.npz,438aff5d0bac076181cd64e701010341e060e99c6b57962eaeb9ab81fc44cb21,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-675,1349,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01349.npz,4ab5a5cdfd0770c4a24276f8b662b3de3d51b596872a6d3981a27a7be5395f0b,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-705,1367,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01367.npz,f41caf761c2850cce137a3dfb72f2e3596167cc47db0571b40a563b204e03cb5,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-719,1373,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01373.npz,84e83067453f722b3688b2285cb8becf798264e29d2a36b246604bb41f9b14c8,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-732,1378,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01378.npz,b3a44d4106572fd149a44fea64d2e513e66d71e0aeb19514d21fc52fe851a9a6,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-733,1379,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01379.npz,02f31a3a859ed31ceda3368a926fd3a3dfc83c9ea9649037dac9974d84e7c212,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-734,1380,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01380.npz,9d4f3a0a4225ff16bdbadca0c9442523105e19dc3c448dee84c3e4a31798c984,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-746,1385,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01385.npz,8d0dbfccecd279ff973ff1c47cbc06b63f6b9165969e76e13f16bdf4f91f9349,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-758,1393,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01393.npz,6a0027ed20ceb4eb8471b1b5cc01790c4b148bb57a5a7e90067759265cfeffc6,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-776,1400,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01400.npz,e74021340c39b78a46dfe30dcca366824c2357fcfa549364f27629115f955f3f,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-778,1401,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01401.npz,651f885b3ef85a9acbcb2931b1e3d3b91697b378275a74ee6aa382e5ccd5b468,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-780,1403,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01403.npz,c11bd9d7e74b98d0718c57407d2c7b1f2e5106e6c1ab13b89ebe5525811e0139,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-804,1416,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01416.npz,6900801ba932c1ed114c3205307334df93e2174ea0a3a233282dad20d0ead1e3,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-819,1422,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01422.npz,6dc1052c4eaadac2d0850b2c1bf3a183f72189b1884f631844f9699d951735fe,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-820,1423,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01423.npz,b0883a55dc881bea923f8fb55d0629ffbeebfd61b2fd204ba9c81cbda534f682,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-822,1425,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01425.npz,53ce27bf9813da4f8c02c480bda82d398fb5b09dfcbdcd23d5fd08476a66569a,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-837,1430,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01430.npz,f5da438a0a84e1509680e0d92e3459974a8d9c590ad5bc7a3e5f0da9577b79ff,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-839,1431,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01431.npz,dc51fc809f1a063395f5e0d6a91598eabde11b9da21719f5328cbef1719ece7d,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-841,1432,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01432.npz,2e34b193f194ed7507588a68adf91dc74727137a64534006150912303354f48d,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-861,1437,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01437.npz,0b6eaa74ef9f3e00516cfdfcffba89e11ac2b7d0a4db48f4a023fbc63933f527,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-869,1442,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01442.npz,b78617ad678fd3bac82b49bde9482159f273730386762daf6e6f9958ce3a4bf0,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-874,1447,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01447.npz,7efc0e7533e08e7eb3e8fee9232d446b302d7d2261134bea3e71a93def23339d,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-89,1458,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01458.npz,f6b181e0dfce6c514fb6bdd617a4110886585a751f9602dd97d0a31c7c9eaf25,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-906,1471,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01471.npz,115212112bd9a1e5b440b074ce6061cdd1a2778f1ef08f0458e338bbe56cc7ce,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-916,1476,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01476.npz,60ad9936444acd89438ef95a84198a34448a0b98829a6b1c17ac543ac718cbdc,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-918,1478,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01478.npz,3fe1d79115c038e37c96ff4bc1cca4e1527a00b4cd49bea7c92e3807734fb3c6,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-930,1483,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01483.npz,17b3da970b1a57048b8503e3ccfdeff623e33f7b0c6d560da36537ac1b2220eb,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-937,1487,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01487.npz,0bafbbead6182ddb30859d8b411ea68947f8f56907b51f2c4df2edf460e658b6,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-988,1514,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01514.npz,18291a112ffe5ff2078f6d3f3c7a06f5e4c4ef81d7fa275bcbd5e41361790fdb,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-992,1518,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01518.npz,279011e9c50e0db188a8b1379c24934ac70fec3400a69ee08a4d63ba0d19bed9,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-993,1519,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01519.npz,c5a9fcb77c62afc665046e9a4fa6e92a49564932adabc60bb566249b3102ada5,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,12-994,1520,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01520.npz,c8053a3875b323cfe700d9b6c512b7e48a489baa70d28dfe7f8931dd066cfd07,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,121,1524,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01524.npz,14fc6b275df967b97df6aba8115fa48664b433773184c81ab570e167e7a4b95e,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,1210,1525,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01525.npz,41d8f2dfae6e64b38ace3cde9f9ecbf75421ab9a6c0c4a2fd1c6a763169b6a9c,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,1217,1526,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01526.npz,35881ec50c7c5052722d4598c05bc41ed82edd0b8998bd5d52fc566ae37e468a,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-1016,1546,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01546.npz,0d8d483f3e79f99875c0ee84fee7acf30c848b04e9db22ebe5f0a0fd46c1ca60,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-1028,1552,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01552.npz,eeedfc7a9227d27b15e4327011e5b97254c8b123141087e12b606702c371d4c2,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-1031,1553,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01553.npz,25f79a8e0ce034a7cd510bb60ba451e5be1a7c643d2f12564bcb95949829aeed,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-1033,1554,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01554.npz,bf5fdab7a7a918f9b669cd39bb54ea5508bc12e2fa273aab29f952b474ef7ba9,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-1037,1558,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01558.npz,77656b37bc59679352e4544f8935bd0a53e74abe909f53e179b24338ed394f92,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-1039,1559,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01559.npz,368beb6149452c9ab62f4e33d39ec4ffea6c5a9e9787a37d71da7567e0f4218d,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-1048,1562,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01562.npz,e2f495c46eeb90020b0abcdb182bf2a2d9726bdc21b2eaca3a0d15fb4ae6abed,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-106,1568,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01568.npz,1205baa2f5c22c264a84b8372ac099e5515ba0d84bae6f1e5d7120dce5af45f0,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-109,1572,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01572.npz,35a7e3097365545d75e36924d35ac021e322458400cb49832af0ad5444d88b9c,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-12,1577,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01577.npz,5c3e86b730936c06977c671cad7764ae5b0552a4a2dbb4bb0ff1910e5b925399,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-120,1578,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01578.npz,f42847265f0153d1623b858925343838b61c192ae47dda227f31f7f11524fe87,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-131,1585,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01585.npz,1a266db32dcd813e7ddc2d1fe41fb3008c6dabf1097bf1894b7c97a7f2dc9beb,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,13-132,1586,4,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/01586.npz,e80a2f3093be7c23c654dd09ab51b1a513c473129f0f295bdc6c33c84337cc20,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
