dataset,id,source_row,group_id,fold
arc,MCAS_2006_9_8,238,arc_ab4e5d17db5ab6b1b810,0
arc,AKDE&ED_2008_8_9,239,arc_1583b0370aeb5a54cae8,1
arc,Mercury_416673,240,arc_cc11e7fb480d86b7656e,3
arc,Mercury_SC_402088,241,arc_12e50932badf9c02690c,1
arc,Mercury_SC_414245,242,arc_f262cc5da0d34442fd36,3
arc,Mercury_7030083,243,arc_e449317095cfa3077338,3
arc,Mercury_7097895,244,arc_22da5bcc9a41030e4189,0
arc,MCAS_1999_4_17,245,arc_faeaa34b86fd9b0058eb,3
arc,VASoL_2010_3_18,246,arc_e513359b21860161d03e,4
arc,Mercury_7068845,247,arc_55712497d4c9b8bf4fe3,4
arc,Mercury_7093030,248,arc_573d7a52c700c0f979d4,0
arc,Mercury_7085330,249,arc_032b59742f8be396461e,4
arc,NCEOGA_2013_8_22,250,arc_98da6bfc12b832558c76,3
arc,NCEOGA_2013_8_14,251,arc_0f30b6e640507e6e4aa8,1
arc,Mercury_7057295,252,arc_abfce39361787ee87028,3
arc,VASoL_2009_3_36,253,arc_191c879270f280944c81,3
arc,Mercury_400940,254,arc_dc8d2a8cf774cf64ab97,0
arc,Mercury_SC_405725,255,arc_6c39a63e61a2ed3f582b,3
arc,Mercury_7246978,256,arc_3895e362dd64d3e6ee5b,4
arc,Mercury_SC_402047,257,arc_0edef839169db88edd2a,3
arc,Mercury_SC_400123,258,arc_3231ae2b2f183c0f5b78,0
arc,MCAS_2010_5_11983,259,arc_197362eed74819f5b7e4,3
arc,AKDE&ED_2012_8_14,260,arc_eefb7369d557128d5958,4
arc,Mercury_7133368,261,arc_d80ff8b1c6277ca3621c,4
arc,MCAS_2008_8_5716,262,arc_9587bf657f51c7327bf5,1
arc,NYSEDREGENTS_2006_4_19,263,arc_70e29a3ef6286d978fd1,3
arc,NYSEDREGENTS_2005_8_44,264,arc_7e089c4f34f8d34e92e6,2
arc,Mercury_7204260,265,arc_98045d9921a95cd1d1c4,1
arc,CSZ_2004_5_CSZ20414,266,arc_a712afcf152b01dc52bf,3
arc,Mercury_7091980,267,arc_293770417a1393bdad21,3
arc,Mercury_7165883,268,arc_c6ea780403db0581d7df,3
arc,Mercury_415546,269,arc_8425dcc75a873009e48f,3
arc,Mercury_7246260,270,arc_02825d7c31ed0f746ab4,3
arc,MCAS_2004_8_8,271,arc_f6bf23bbf692dfa8f382,3
arc,Mercury_SC_415364,272,arc_eecf437046a06c03a0f0,3
arc,Mercury_183960,273,arc_685b8794450e7b601bec,3
arc,Mercury_SC_LBS10030,274,arc_04dc04f0ab2b3fba97f7,1
arc,Mercury_SC_401336,275,arc_73d854347fcb826d1c04,0
arc,Mercury_7252735,276,arc_9998912aa717bf7fbd87,3
arc,Mercury_7216878,277,arc_640dac28f607a372a5d4,0
arc,Mercury_SC_LBS10184,278,arc_46bebea473b00ceb44cf,1
arc,MCAS_1999_8_24,279,arc_40cd2d34c19a86cecbcc,1
arc,TIMSS_2011_8_pg100,280,arc_adad68e7281d5a28db96,1
arc,Mercury_SC_402643,281,arc_815f8334dfda28f46d58,2
arc,NAEP_2005_4_S12+12,282,arc_d4ceb5263d6033609650,0
arc,MCAS_2003_8_14,283,arc_cfd085ec27cf17afc044,4
arc,Mercury_7041248,284,arc_b7aca3e7a39e8c1344c9,3
arc,Mercury_7038763,285,arc_fd428b1b1c8c88eed367,4
arc,Mercury_7001610,286,arc_e511169e1274c96811fc,2
arc,Mercury_SC_LBS10951,287,arc_dd008baf10f0b44e8cb6,0
arc,MCAS_2006_9_22-v1,288,arc_ee7084e864cd2ef6dfb9,0
arc,Mercury_SC_409238,289,arc_5ce82f2f56a3e82ed618,2
arc,MCAS_2006_9_5-v1,290,arc_f5a52efc4d7d07e96085,1
arc,Mercury_SC_408550,291,arc_52c39292ddb3591c839c,4
arc,CSZ_2005_5_CSZ20330,292,arc_31db37e910c0da11f576,4
arc,Mercury_SC_415465,293,arc_ca2284c4599ffaf8f64f,1
arc,Mercury_7132108,294,arc_053b15d8a9765f32ca7b,0
arc,Mercury_7007508,295,arc_7dfeb593988f688ed59b,3
arc,Mercury_7218173,296,arc_62f55130cf381eccd7ac,1
arc,OHAT_2010_5_20,297,arc_9ed27a36a5c46c2d88c2,3
arc,AKDE&ED_2012_4_33,298,arc_e744599d38af0ed9b5e7,3
arc,Mercury_7008995,299,arc_67de18e9de5cd7a256d9,1
arc,AIMS_2009_4_11,300,arc_671d7e06bcc5229e9bbc,2
arc,MEA_2014_8_6,301,arc_ba23973326a6149df245,4
arc,Mercury_7141470,302,arc_950698c67b2d009fc441,3
arc,Mercury_7044818,303,arc_8d94734ed730867757c6,0
arc,MCAS_2002_8_9,304,arc_3e29417f3a831b97f469,3
arc,Mercury_416464,305,arc_d83703f6df86b0dabc39,0
arc,Mercury_7018480,306,arc_e685598b55c2693d191f,1
arc,MSA_2013_5_36,307,arc_8ceb6af11dfe27966755,1
arc,LEAP_2006_8_10413,308,arc_dcc3b8768387c2a61b5a,1
arc,MCAS_2009_8_3,309,arc_9d88cb3da4d19eb18ea0,2
arc,Mercury_7223195,310,arc_425432b4e62e0b14811f,1
arc,ACTAAP_2015_5_6,311,arc_d6b45b318e641466f8de,3
arc,Mercury_7084280,312,arc_c75d0928ec6ba5725ae1,2
arc,Mercury_SC_LBS10615,313,arc_76886b39ee58a2c642bf,4
arc,NCEOGA_2013_5_38,314,arc_33f9ad674777911b61d6,1
arc,Mercury_7220220,315,arc_92bfbec3fdb5929284f6,0
arc,Mercury_7202160,316,arc_2540e6b302e84b4c71ba,3
arc,Mercury_SC_LBS10647,317,arc_2a239dc0f6829fc1e0a9,3
arc,Mercury_SC_401004,318,arc_94705adfc1dcec1ed7db,3
arc,Mercury_7005408,319,arc_207853e67d92cff3160a,0
arc,Mercury_7222810,320,arc_7a499f73703965f76cf1,2
arc,Mercury_7271180,321,arc_3b01dece2033b3cb9324,0
arc,Mercury_7175683,322,arc_92c8ecdb183a01f35593,3
arc,WASL_2005_8_11,323,arc_8935b66afa2c49daa0a3,2
arc,MEA_2014_8_15,324,arc_917d366c76f97cd5e882,4
arc,Mercury_7268223,325,arc_052a9475f3c1ba248adb,0
arc,AIMS_2009_4_24,326,arc_28cec8aeba38dcfd3ed1,1
arc,MCAS_2004_9_1,327,arc_24920c0fdf27686e9db5,4
arc,Mercury_7263393,328,arc_51bb1b758ec748d3c26d,2
arc,Mercury_SC_LBS10674,329,arc_8fdf39c487d4047d3442,1
arc,NYSEDREGENTS_2011_8_43,330,arc_69fa58612ce486f58c53,0
arc,OHAT_2007_5_34,331,arc_eef4450d71b8ebd94a56,3
arc,Mercury_7044695,332,arc_67f16911c50b456a62bd,0
arc,Mercury_7159758,333,arc_acb0ee15654c96232916,0
arc,Mercury_7090773,334,arc_f78e8905760befb5a74f,3
arc,CSZ20059,335,arc_8eb560e5993b09959400,1
arc,MCAS_2014_5_4,336,arc_ff972c0c40868d62e4b1,3
arc,Mercury_7097388,337,arc_f625409d0247e6fbb809,4
arc,Mercury_7128380,338,arc_2ac04819a92d4464996b,1
arc,MDSA_2011_8_25,339,arc_0b87075ad0b5b31b39b4,1
arc,Mercury_416466,340,arc_27c2b5b97824e54dd8a5,1
arc,Mercury_7218155,341,arc_b767b78d0c1bf1d197a0,4
arc,MSA_2015_8_31,342,arc_4e89450b945e10f582cd,1
arc,ACTAAP_2009_7_14,343,arc_9b2d31a57cf4f853d0b2,4
arc,Mercury_7114818,344,arc_e498979f52b417f5affa,1
arc,MCAS_2003_5_6,345,arc_913190eed98002e53262,1
arc,Mercury_SC_400607,346,arc_0b44ba36859d612d390d,3
arc,Mercury_7210263,347,arc_e7675d4cb9fcc8a22b3d,2
arc,Mercury_SC_416424,348,arc_60c6d2ee07b01d8ed43b,2
arc,Mercury_7221708,349,arc_1876e99b0e2fc41c6068,0
arc,Mercury_SC_401606,350,arc_4b7def16276b1de4c4bd,4
arc,Mercury_SC_413558,351,arc_e0db49da6cb378e549ff,1
arc,Mercury_7214673,352,arc_6b73661847463b1df205,4
arc,Mercury_7027020,353,arc_d044d0caa313eb466b8c,3
arc,NYSEDREGENTS_2005_4_20,354,arc_332dd66b6194c236968f,3
arc,Mercury_7210000,355,arc_d5d15359e4a3d638ccc6,2
arc,TIMSS_2003_8_pg74,356,arc_dcc0bade13585db38a04,0
arc,VASoL_2009_3_10,357,arc_bac6445055d9b9249731,4
arc,Mercury_7122465,358,arc_1a72c0b86f55a243481b,4
arc,Mercury_7056613,359,arc_f37af631abe29f52571e,4
arc,MCAS_2004_9_15,360,arc_39174f4bdbf94739335c,2
arc,TIMSS_2003_8_pg28,361,arc_63a096a880662ac1dad7,1
arc,LEAP_2008_8_10423,362,arc_af1bb656cad971e01544,3
arc,Mercury_7115360,363,arc_8407bb20395b195187e2,0
arc,VASoL_2009_3_17,364,arc_09b0cad9ef9c31d5e4f1,0
arc,MCAS_2011_5_17,365,arc_236930e449d4216b48b3,2
arc,Mercury_7026338,366,arc_34ef34d70442e427377b,3
arc,MCAS_2006_9_27,367,arc_2323340046f0e05cb7e2,4
arc,MCAS_2006_9_38-v1,368,arc_bee4dd45214a210fbbca,0
arc,TIMSS_2011_4_pg64,369,arc_d6172c818db3985002a5,0
arc,ACTAAP_2012_7_10,370,arc_090e11dbb91a96d33730,0
arc,AKDE&ED_2008_8_25,371,arc_5d698b91d062302f72a0,0
arc,Mercury_7084210,372,arc_91070173f30b3f21d2e3,4
arc,MEAP_2005_8_46,373,arc_7a0257e301bac1f285aa,4
arc,Mercury_SC_405207,374,arc_a9d94a829cdfe009dc58,2
arc,Mercury_7159530,375,arc_37cb6b5010ab6a60a3be,2
arc,MCAS_1999_4_8,376,arc_03a930875504aebacd52,1
arc,TIMSS_2011_4_pg105,377,arc_e9e8379c24508cebd2cb,2
arc,Mercury_7075005,378,arc_59817dd1100f9ac9d94a,3
arc,NCEOGA_2013_5_25,379,arc_311375cff676dbdb3de2,3
arc,ACTAAP_2007_7_8,380,arc_524f2a8c9816f587e4bd,2
arc,Mercury_7040845,381,arc_3a504405345d833ce3b0,4
arc,Mercury_7274348,382,arc_a9c2bad115b6b7ec6e3f,4
arc,Mercury_417468,383,arc_7fabda2edb2b7f8af016,1
arc,Mercury_7094868,384,arc_1e581acbc18503783890,3
arc,MCAS_1998_4_17,385,arc_7f7ee50c497df2af1884,4
arc,Mercury_7141995,386,arc_2a325cd3b1a76117a2ef,2
arc,Mercury_SC_409578,387,arc_8ccb02972c8c9abe040b,4
arc,Mercury_7223283,388,arc_49a3d21165037977a3c3,0
arc,MCAS_1999_8_6,389,arc_8688e8b7cfa568808a53,3
arc,Mercury_SC_414079,390,arc_8351a0cdba3443d02a61,1
arc,Mercury_7064278,391,arc_3367e0ecba10aa61208c,2
arc,Mercury_417145,392,arc_7c0bd01acdfc119827ed,2
arc,MCAS_1998_8_4,393,arc_ce1476d0fcd526b61df5,4
arc,MCAS_2008_8_5711,394,arc_783dfc6ab1be500ece18,3
arc,Mercury_7009923,395,arc_5ce1fcfd08ad4d248b1d,4
arc,Mercury_SC_413300,396,arc_a11f3f19e6f77963b2c2,3
arc,MCAS_2006_8_35,397,arc_d4a0b3532bc3e85857de,4
arc,Mercury_7033863,398,arc_03a9c1fa4609edee44ce,2
arc,Mercury_7185448,399,arc_38bf0d3661cfc0cf6ef0,4
arc,MCAS_2013_5_29408,400,arc_394c8aeabf4f6d038a1a,4
arc,Mercury_7234430,401,arc_9d4e6bc88eda37f9be7e,0
arc,ACTAAP_2009_7_11,402,arc_238149484d34b7c01806,0
arc,Mercury_7228043,403,arc_d7182a92164f50934656,0
arc,Mercury_7071943,404,arc_177595639a4351995a80,1
arc,MCAS_2007_8_5168,405,arc_34dd6b7fdfcebb347bb4,0
arc,Mercury_SC_400696,406,arc_bc0a1d94a3a349db51a8,3
arc,Mercury_412647,407,arc_88b819f19c7db981702d,3
arc,LEAP__7_10344,408,arc_9b59aba7e8923d373e6c,4
arc,Mercury_SC_407397,409,arc_1ae274f19767cad4dbc5,1
arc,Mercury_SC_401207,410,arc_1d2c15c4ccfde9d2e095,4
arc,MSA_2013_8_5,411,arc_b827cf5fc0acf48419a0,0
arc,ACTAAP_2008_7_2,412,arc_47c0fe1b2b1363cc0672,2
arc,Mercury_SC_401284,413,arc_6fe10a4004166c75e542,0
arc,MCAS_2008_5_5634,414,arc_15dea3469172d8ca2510,1
arc,ACTAAP_2014_7_11,415,arc_d072674205611ed6095e,2
arc,Mercury_7120785,416,arc_49e6683186aee2ae727e,4
arc,TIMSS_2011_4_pg67,417,arc_0bc3fe57d8653ee56c45,0
arc,Mercury_402363,418,arc_5a2dcd6487475cc5a675,2
arc,MDSA_2010_4_14,419,arc_bae30c03980f2d32d12f,2
arc,Mercury_7163258,420,arc_e06be487ab142357c18e,4
arc,Mercury_7083808,421,arc_0f4eef4173a9630733e9,1
arc,MSA_2012_5_14,422,arc_b9ad9ee9d5d07b6dc97c,0
arc,Mercury_SC_417556,423,arc_c397cabf618aa1f62e62,0
arc,LEAP__7_10338,424,arc_942371c976cf2a937116,3
arc,NCEOGA_2013_5_33,425,arc_15b1464c06a03a5d43f7,1
arc,MCAS_2006_8_34,426,arc_275348ad495c50d7588e,4
arc,MCAS_2004_9_20-v1,427,arc_51415ddcffcb6ba3abb2,4
arc,TIMSS_2011_8_pg136,428,arc_a6b8c12101e8188f306d,2
arc,Mercury_7171990,429,arc_e8c329669d05ee5dfede,4
arc,MEA_2016_5_1,430,arc_fab3d45da051653f812e,2
arc,Mercury_7168665,431,arc_6904e397b43aa7f14e29,0
arc,Mercury_7211873,432,arc_4177d7f0e6e84717a0aa,4
arc,Mercury_SC_402619,433,arc_a02e12681fbd96f605ff,3
arc,Mercury_7040740,434,arc_0e193c76b7921d1638d0,1
arc,MSA_2012_8_8,435,arc_1d4761f4975dbf5795b7,2
arc,Mercury_7094238,436,arc_8cde0db981d8cafe09bc,0
arc,Mercury_7146090,437,arc_98d2571b2184b592bb54,3
arc,Mercury_7164430,438,arc_9ccfccd0da3cf0220b6a,4
arc,Mercury_401242,439,arc_3ac57376c349e37eab4a,1
arc,Mercury_SC_LBS10034,440,arc_b9d8f8215c0ba770cf85,2
arc,Mercury_7211663,441,arc_82c156b10cd284cee081,4
arc,MCAS_8_2014_14,442,arc_c855e30878ef67ad6e9d,2
arc,Mercury_7212468,443,arc_2f0c253f86f8777a14f1,3
arc,Mercury_7016625,444,arc_8d45db166d5e55d5e410,1
arc,Mercury_7228095,445,arc_8f0782408cf76884e290,3
arc,Mercury_7216703,446,arc_881036604141de6c2595,3
arc,Mercury_7132195,447,arc_7f5c0d21bf51ca1aa481,4
arc,MCAS_2008_8_5608,448,arc_16176614a4ea9e48fc01,1
arc,MDSA_2009_8_14,449,arc_86cacb759b104c7fceb5,3
arc,Mercury_SC_407137,450,arc_8f7384517b08bfa2de65,1
arc,Mercury_SC_401197,451,arc_79c17ba9f23e1609d3fb,1
arc,Mercury_7120943,452,arc_85c6273e5329462aefd8,0
arc,ACTAAP_2009_5_13,453,arc_2ae186c2d232795852df,4
arc,Mercury_SC_408038,454,arc_af160b87633e7f7ef71f,0
arc,Mercury_7181965,455,arc_370d281e16640853647f,1
arc,Mercury_7142853,456,arc_0adddcd1538cfd60a5f8,3
arc,Mercury_7247975,457,arc_01a0c3f505c4123a5ca8,0
arc,Mercury_401030,458,arc_171c008229e872344b0a,0
arc,ACTAAP_2007_7_23,459,arc_863632fea2d56e0314c8,4
arc,Mercury_7086678,460,arc_a6a659dd671a7e27a16f,0
arc,NYSEDREGENTS_2004_4_8,461,arc_7a0abb5793842860a959,0
arc,MSA_2012_8_33,462,arc_b52ec3316e74d8893fb0,2
arc,NCEOGA_2013_5_10,463,arc_2f87d3c11f957a7783cc,1
arc,Mercury_SC_406650,464,arc_1e2d78a78ef763d0e13c,4
arc,NCEOGA_2013_8_51,465,arc_fea63cfa814697872147,0
arc,Mercury_SC_415540,466,arc_3331cc315b575aab9f8b,1
arc,Mercury_7007910,467,arc_92772bdd0e11720911d6,0
arc,Mercury_SC_402281,468,arc_cecf3dc18862cc57a843,1
arc,Mercury_404786,469,arc_bfa83694473226c34a2a,4
arc,Mercury_414102,470,arc_69fbd603eba355520b39,4
arc,Mercury_7227833,471,arc_428589ce824169f2c077,2
arc,Mercury_SC_401588,472,arc_3022707117b8d70aa32f,4
arc,Mercury_412149,473,arc_5c0432c28aa73867c951,1
arc,Mercury_7109585,474,arc_5bd0e4975d83b48b49ab,3
arc,Mercury_7228550,475,arc_df5bc7d74cfdaf7c9ab2,1
arc,MDSA_2007_8_16,476,arc_51071b789380f828b82f,0
arc,Mercury_7199150,477,arc_84469f534e330f93715f,2
arc,Mercury_SC_403010,478,arc_029d9f8e1432b9739237,1
arc,Mercury_SC_401157,479,arc_5533d9d007f1b48b0448,1
arc,Mercury_SC_401298,480,arc_b3949e080c863f833f91,2
arc,Mercury_402213,481,arc_37130333ac20fbe2a1eb,2
arc,Mercury_7212065,482,arc_b63cf40a11603eb224c2,3
arc,Mercury_7126630,483,arc_8297963b4972c8fcd1a6,4
arc,ACTAAP_2010_7_1,484,arc_3a309477ecba2e3e4de6,2
arc,Mercury_7211348,485,arc_6e2d6d7b7c340cc97aba,4
arc,MCAS_2005_9_19,486,arc_dc354cb9aeb7c7b92035,2
arc,VASoL_2007_5_28,487,arc_c1bba93c7d98c3700ca3,3
arc,Mercury_SC_400698,488,arc_5a222674c13cd2483590,1
arc,Mercury_SC_408743,489,arc_e6605fc6a5fe057798e9,0
arc,Mercury_SC_408368,490,arc_47d2f9ee0852a3755707,4
arc,Mercury_7042665,491,arc_92ee2920693ebaaa6436,2
arc,ACTAAP_2007_7_4,492,arc_f34ed87973bc4b2fa921,1
arc,Mercury_406808,493,arc_088df682cec0f8f3c37b,3
arc,NYSEDREGENTS_2007_8_31,494,arc_c36ce81fe92c259355c8,4
arc,MEA_2010_8_7,495,arc_2f7452992bd4f4a60c86,0
arc,Mercury_LBS10444,496,arc_87a19d5ae2f8900119ae,3
arc,NYSEDREGENTS_2004_8_3,497,arc_054c171ec4cfe6ff21e0,3
arc,Mercury_414091,498,arc_71669f63c18fd085fa0e,0
arc,Mercury_7197225,499,arc_d10f785034722ab8892a,2
arc,Mercury_SC_415389,500,arc_b58811b04d1e7f094648,0
arc,MDSA_2011_8_1,501,arc_8689db7fc3adc9914532,3
arc,MDSA_2009_5_17,502,arc_5338345cd0198f405945,1
arc,Mercury_SC_LBS10791,503,arc_785e2715a96e36612b04,0
arc,Mercury_7027055,504,arc_04a35fe1ddd2ec10208c,3
arc,Mercury_182613,505,arc_bd0cb3e82812672ad3c7,2
arc,MCAS_2016_8_2,506,arc_fe1e6b1de570d6f4d26d,0
arc,Mercury_7097248,507,arc_7c61cc651c4de19f0cfb,1
arc,Mercury_7082810,508,arc_15ee838b12e956f6c6a6,4
arc,Mercury_7219013,509,arc_80cf137739d921fba97f,0
arc,Mercury_7166093,510,arc_0a8ba01871bf427810ec,3
arc,Mercury_412216,511,arc_86cfaea1eb88368b38ae,0
arc,NYSEDREGENTS_2005_4_14,512,arc_0ea5c7ced46b30d6880a,1
arc,Mercury_SC_415542,513,arc_457bdfb902dbe9cd3c01,3
arc,Mercury_417572,514,arc_ac1c6da08792742a9f05,0
arc,Mercury_415092,515,arc_b54b1223451cd8e2e62b,4
arc,MCAS_2007_5_4788,516,arc_7f497ed61db9f123b839,3
arc,Mercury_406732,517,arc_d4dc3d955f51c9ef7bf9,2
arc,Mercury_7269010,518,arc_9d4c8d1b096ff4f13abf,2
arc,NCEOGA_2013_8_10,519,arc_cb3f70a36f56331ed2e6,3
arc,MDSA_2007_8_29,520,arc_efc0da804b72dec67c03,1
arc,Mercury_SC_405635,521,arc_cb90f266b400fe010668,0
arc,TIMSS_2007_8_pg128,522,arc_a2319a77180693816a19,2
arc,Mercury_SC_400377,523,arc_d1fdd3eb94977caf918b,4
arc,Mercury_7077700,524,arc_712bec8333d09ec16533,4
arc,Mercury_7081025,525,arc_6c6cfcc45aebf7f085e8,2
arc,Mercury_7145530,526,arc_1b29b85eff2a78d7a90e,3
arc,Mercury_7145478,527,arc_ef8ce64f9bc570647dec,3
arc,AIMS_2009_4_8,528,arc_db1f09502dd35edc7f86,4
arc,LEAP_2009_4_10293,529,arc_9885ea9bdf30901fcebb,4
arc,MCAS_2008_8_5691,530,arc_e9b07fd9318e96197726,1
arc,Mercury_7230580,531,arc_6444f336ac5f67844f69,1
arc,Mercury_7210578,532,arc_bfeb80fe0320513847af,0
arc,Mercury_SC_406987,533,arc_269225a68e08200bc9bf,1
arc,Mercury_192745,534,arc_e8e5fee5bd99436a5d06,2
arc,MCAS_2006_9_20,535,arc_82ef7717bb34fbbdfb5b,0
arc,Mercury_SC_408759,536,arc_5004183ab46255f75f1b,0
arc,Mercury_180163,537,arc_be572e701f3b46fca1b2,4
arc,Mercury_7017168,538,arc_12cfc474ddee60d1730b,4
arc,Mercury_7106400,539,arc_2e8de630ab3b8017eeac,0
arc,CSZ_2005_5_CSZ10383,540,arc_b0ca14d9093c064ce664,3
arc,Mercury_7082565,541,arc_45adab79f41998973454,0
arc,ACTAAP_2007_7_24,542,arc_81ef4df0d3acff27671a,1
arc,TIMSS_2003_8_pg6,543,arc_e5e52079ea434d5eda3b,3
arc,AKDE&ED_2008_8_16,544,arc_501f6154a18099e4a3c7,0
arc,Mercury_SC_401814,545,arc_380c0effb83b109511c0,1
arc,Mercury_401790,546,arc_c305e23f6ffc66f7ea5e,1
arc,Mercury_7027143,547,arc_c683abb4b63ff476b900,0
arc,Mercury_7128713,548,arc_f3b76207a60af2e28a54,1
arc,Mercury_7236075,549,arc_9d726d61e7b6e4acc83a,3
arc,Mercury_SC_405303,550,arc_8c017e8e4a742437fdb3,1
arc,Mercury_406916,551,arc_f4423f9afd91999897c1,0
arc,MDSA_2007_8_54,552,arc_07a060888f8c942df2c0,4
arc,Mercury_185255,553,arc_09d5de49e8315725a441,4
arc,Mercury_7097965,554,arc_54c6bfb3a2b847410719,3
arc,NCEOGA_2013_8_24,555,arc_878f426ed37bc182cb0f,3
arc,NYSEDREGENTS_2009_8_41,556,arc_7be4d11bae53aff82a2c,1
arc,Mercury_7084000,557,arc_22673287f285b47553ad,3
arc,AIMS_2009_8_9,558,arc_ce10208fd73f5adae28e,3
arc,Mercury_7026460,559,arc_558e5a47240544749b19,3
arc,CSZ_2009_8_CSZ20870,560,arc_65bb17d469149bc8ed40,1
arc,NYSEDREGENTS_2007_8_21,561,arc_395f90c72a22a0af3dbe,0
arc,Mercury_SC_LBS10656,562,arc_a49c453accc737c6dc55,0
arc,MCAS_2004_5_13,563,arc_fecca6136a739ee16911,0
arc,Mercury_402569,564,arc_21697d9a2c754abcdb0a,3
arc,Mercury_7027178,565,arc_f05c22fa8182677c2d7e,3
arc,Mercury_7230265,566,arc_12e6e93cb225c9d10f35,1
arc,Mercury_406888,567,arc_50e677be745ac558164f,4
arc,Mercury_SC_405460,568,arc_0e0ee8697c98fdbe3ec3,2
arc,NYSEDREGENTS_2007_4_22,569,arc_187ec58b628d7898a8bb,1
arc,Mercury_7221795,570,arc_584c441a8b154a41aa65,3
arc,ACTAAP_2009_7_17,571,arc_67e53c00513c79a492bd,2
arc,Mercury_410707,572,arc_2c012f5b8baa4de89878,2
arc,Mercury_7141558,573,arc_e223ca6c88f537b40d1b,1
arc,Mercury_SC_LBS10271,574,arc_47e4ee2dbaf8441b4e18,1
arc,Mercury_SC_LBS10918,575,arc_1588aefb127f0c4a28c3,1
arc,MEAP_2005_8_8,576,arc_e77f6163e7c75c4c6ac8,3
arc,MCAS_2008_5_5647,577,arc_75694ef972abc4d90be7,3
arc,Mercury_407023,578,arc_781727cf9bfbd30e7b75,3
arc,Mercury_SC_401183,579,arc_d701403edbf927e21a1f,2
arc,Mercury_401311,580,arc_4b576902fc421cb8e15b,2
arc,Mercury_7215740,581,arc_ca3039550c0c244b7c03,2
arc,Mercury_SC_401644,582,arc_35a5f6aabe19b6711c45,3
arc,Mercury_SC_416456,583,arc_8e4e7d164eaba97d6ad0,0
arc,Mercury_SC_405724,584,arc_0fa6671799ce28b7fbb5,4
arc,Mercury_7217105,585,arc_27f7caf2c3c1b97033c3,0
arc,Mercury_183908,586,arc_88ecc5ae452aa7356f77,2
arc,Mercury_7114415,587,arc_6d43c9d17172aafbe608,4
arc,Mercury_SC_408664,588,arc_014b0aa8e35b5f711f85,4
arc,Mercury_7001155,589,arc_3538cd22e81df14f7a00,2
arc,NCEOGA_2013_8_19,590,arc_9259b350ebfcd57516df,0
arc,Mercury_SC_407295,591,arc_f694cde98f8d5b472cd5,4
arc,Mercury_LBS10257,592,arc_d19175f1a76695005929,2
arc,Mercury_401400,593,arc_898b7314d6559e1b27ae,4
arc,Mercury_7041458,594,arc_19cd91e9f55a1e08ba92,3
arc,Mercury_417136,595,arc_65d0070710ecd38956ff,4
arc,AKDE&ED_2012_8_29,596,arc_d767667db83e7f5d0753,3
arc,Mercury_7187040,597,arc_d021451e5b6e8fad031c,3
arc,Mercury_7283938,598,arc_99557de8bc5abc6d2609,2
arc,Mercury_7195685,599,arc_1ca1afda353221ee22a7,1
arc,Mercury_7164798,600,arc_3045ea3256f9b36a6580,3
arc,Mercury_7186778,601,arc_9fa236255057b6162927,1
arc,MCAS_2008_5_5633,602,arc_0a47ffc1ff26acfae20a,1
arc,MCAS_2001_8_5,603,arc_b05eec0eff6d543f655e,1
arc,Mercury_SC_412698,604,arc_13663d3998a331b9df4b,2
arc,Mercury_412527,605,arc_b821d652fb1e93858159,4
arc,MCAS_2003_5_21,606,arc_64dfcaf9f6926d0374ef,4
arc,Mercury_7017133,607,arc_53b7d0c5fdd2c5d92e42,2
arc,CSZ30771,608,arc_8ec9e7d5582067c8555e,4
arc,Mercury_7116130,609,arc_766db1d54bd56a8d9d98,0
arc,Mercury_7215268,610,arc_834752ef450364793090,2
arc,Mercury_SC_416515,611,arc_832e03344c7cc585d233,2
arc,Mercury_7200165,612,arc_daa6153e300e5d8a6725,4
arc,Mercury_SC_405514,613,arc_b8bfbc3b59a44db46c72,4
arc,NYSEDREGENTS_2011_8_13,614,arc_a8ba2162fda44f41cc34,0
arc,MCAS_2016_5_15,615,arc_73a00d7f7e91597f6d4e,0
arc,Mercury_7013283,616,arc_62c3c909c52f290da91b,0
arc,Mercury_SC_409907,617,arc_847175c3ff87346cf269,1
arc,Mercury_7188913,618,arc_69728e945578d35ad957,0
arc,Mercury_7166618,619,arc_ea2b860cee52d5c4f48c,2
arc,Mercury_7106733,620,arc_503b7b9b36da4081fd10,0
arc,MDSA_2010_8_18,621,arc_d4de8e2df9ac8433295f,3
arc,Mercury_7228288,622,arc_3902b16d38f9c6476b56,3
arc,Mercury_SC_415477,623,arc_cfbc5826b51a19cc66c8,4
arc,VASoL_2008_5_36,624,arc_417e5781d3b17a88421d,2
arc,Mercury_SC_416141,625,arc_576b29f31c5401d69cf7,3
arc,TIMSS_1995_8_N3,626,arc_e498eb483ff971254f48,1
arc,MEA_2014_5_7,627,arc_e1cb0fc9434de762f227,3
arc,Mercury_SC_LBS10907,628,arc_4c0e46196d7b31a10a25,2
arc,Mercury_7008085,629,arc_67a6b27970b6a1259729,2
arc,Mercury_7001523,630,arc_7e80e9505398968f9cd2,2
arc,TAKS_2009_8_19,631,arc_ca76e08b151019ae0ba6,2
arc,MDSA_2008_4_2,632,arc_b6a0e5d26ce5f38accdf,1
arc,Mercury_401376,633,arc_ca70013f969ef3e3998f,1
arc,Mercury_7133700,634,arc_3dec05bc089e304b6ab5,3
arc,Mercury_SC_LBS10782,635,arc_628358744923990561ce,0
arc,Mercury_7271285,636,arc_7956259cdeb29ed1d108,4
